group,detector,variant,case,AP,AP50,AP75,AP_delta_no_adapt,AP50_delta_no_adapt,AP75_delta_no_adapt,AP_delta_det_pseudo_clip_radius,AP50_delta_det_pseudo_clip_radius,AP75_delta_det_pseudo_clip_radius
block_2,target,det_pseudo_half_dose,contrast_s2,68.17079207920791,91.70792079207921,63.267326732673254,22.499999999999993,0.0,24.999999999999982,0.0,0.0,0.0
block_2,target,det_pseudo_half_dose,color_cast_s1,76.21287128712872,95.79207920792079,72.89603960396039,0.0,0.0,0.0,0.0,0.0,0.0
block_2,target,det_pseudo_half_dose,color_cast_s2,72.22772277227722,95.79207920792079,58.415841584158414,0.0,0.0,0.0,0.0,0.0,0.0
block_2,target,det_pseudo_half_dose,clean_s0,75.14356435643565,95.79207920792079,71.63366336633663,-0.8168316831683176,0.0,0.0,0.0,0.0,0.0
block_2,ssd,no_adapt,gamma_s1,42.5,75.0,33.415841584158414,0.0,0.0,0.0,0.0,0.0,0.0
block_2,ssd,no_adapt,gamma_s2,42.45049504950495,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
block_2,ssd,no_adapt,contrast_s1,16.807784226698534,50.0,8.415841584158416,0.0,0.0,0.0,0.17412086036189822,0.0,0.0
block_2,ssd,no_adapt,contrast_s2,36.60891089108911,58.168316831683164,25.0,0.0,0.0,0.0,0.0,0.0,0.0
block_2,ssd,no_adapt,color_cast_s1,71.63366336633663,100.0,83.16831683168317,0.0,0.0,0.0,24.97524752475247,25.0,49.75247524752475
block_2,ssd,no_adapt,color_cast_s2,64.95049504950495,100.0,83.16831683168317,0.0,0.0,0.0,0.0,0.0,0.0
block_2,ssd,no_adapt,clean_s0,46.3943894389439,75.0,33.415841584158414,0.0,0.0,0.0,0.0,0.0,0.0
block_2,ssd,det_pseudo_clip_radius,gamma_s1,42.5,75.0,33.415841584158414,0.0,0.0,0.0,0.0,0.0,0.0
block_2,ssd,det_pseudo_clip_radius,gamma_s2,42.45049504950495,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
block_2,ssd,det_pseudo_clip_radius,contrast_s1,16.633663366336634,50.0,8.415841584158416,-0.17412086036189822,0.0,0.0,0.0,0.0,0.0
block_2,ssd,det_pseudo_clip_radius,contrast_s2,36.60891089108911,58.168316831683164,25.0,0.0,0.0,0.0,0.0,0.0,0.0
block_2,ssd,det_pseudo_clip_radius,color_cast_s1,46.65841584158416,75.0,33.415841584158414,-24.97524752475247,-25.0,-49.75247524752475,0.0,0.0,0.0
block_2,ssd,det_pseudo_clip_radius,color_cast_s2,64.95049504950495,100.0,83.16831683168317,0.0,0.0,0.0,0.0,0.0,0.0
block_2,ssd,det_pseudo_clip_radius,clean_s0,46.3943894389439,75.0,33.415841584158414,0.0,0.0,0.0,0.0,0.0,0.0
block_2,ssd,det_pseudo_half_dose,gamma_s1,42.5,75.0,33.415841584158414,0.0,0.0,0.0,0.0,0.0,0.0
block_2,ssd,det_pseudo_half_dose,gamma_s2,42.45049504950495,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
block_2,ssd,det_pseudo_half_dose,contrast_s1,16.633663366336634,50.0,8.415841584158416,-0.17412086036189822,0.0,0.0,0.0,0.0,0.0
block_2,ssd,det_pseudo_half_dose,contrast_s2,36.60891089108911,58.168316831683164,25.0,0.0,0.0,0.0,0.0,0.0,0.0
block_2,ssd,det_pseudo_half_dose,color_cast_s1,46.65841584158416,75.0,33.415841584158414,-24.97524752475247,-25.0,-49.75247524752475,0.0,0.0,0.0
block_2,ssd,det_pseudo_half_dose,color_cast_s2,64.95049504950495,100.0,83.16831683168317,0.0,0.0,0.0,0.0,0.0,0.0
block_2,ssd,det_pseudo_half_dose,clean_s0,46.3943894389439,75.0,33.415841584158414,0.0,0.0,0.0,0.0,0.0,0.0
